Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
15801,-4.65,1.60,3726,0.00,0.86,0.00,1.0000,31.00,43,3,1,2,11,100.01,0.00,-1.35,30.98
15801,-4.48,1.62,3674,0.00,0.86,0.00,1.0000,31.50,43,3,1,2,11,98.30,3.92,-1.31,31.37
15828,-4.97,1.56,3782,0.00,0.86,0.00,1.0000,31.50,43,3,1,2,11,97.11,0.00,-1.51,29.80
16029,-4.41,1.54,3809,0.00,0.87,0.00,1.0000,31.00,43,3,1,2,11,99.77,0.00,-1.97,29.80
16152,-4.62,1.51,3870,0.00,0.87,0.00,1.0000,31.00,43,3,1,2,11,95.92,0.00,-1.88,29.02
16223,-4.45,1.50,3919,0.00,0.88,0.00,1.0000,31.50,43,3,1,2,11,95.92,0.00,-2.32,29.02
16223,-4.15,1.47,3973,0.00,0.88,0.00,1.0000,31.00,43,3,1,2,11,96.39,0.00,-2.32,28.63
16261,-3.80,1.47,4026,0.00,0.88,0.00,1.0000,30.50,43,3,1,2,11,96.16,0.00,-2.48,28.63
16419,-3.67,1.44,4062,0.00,0.88,0.00,1.0000,31.00,43,3,1,2,11,97.11,0.00,-2.48,28.63
16437,-3.54,1.46,4086,0.00,0.89,0.00,1.0000,31.00,43,3,1,2,11,96.87,0.00,-2.55,28.24
16437,-3.47,1.38,4114,0.00,0.89,0.00,1.0000,32.50,43,3,1,2,11,94.25,0.00,-2.73,28.63
16609,-2.77,1.47,4200,0.00,0.89,0.00,1.0000,31.50,43,3,1,2,11,100.01,0.00,-2.88,29.02
16652,-3.17,1.38,4234,0.00,0.89,0.00,1.0000,32.50,43,3,1,2,11,96.63,0.00,-2.82,27.84
16652,-3.25,1.35,4251,0.00,0.89,0.00,1.0000,34.50,41,3,1,2,11,95.20,0.00,-3.07,27.84
16809,-2.70,1.34,4298,0.00,0.89,0.00,1.0000,34.00,41,3,1,2,11,95.44,0.00,-2.96,27.84
16846,-2.42,1.33,4322,0.00,0.90,0.00,1.0000,35.00,41,3,1,2,11,97.58,0.00,-3.11,27.84
16887,-2.66,1.27,4363,0.00,0.90,0.00,1.0000,36.50,41,3,1,2,11,88.80,0.00,-3.00,25.49
17026,-3.04,1.11,4386,0.00,0.90,0.00,1.0000,39.00,41,3,1,2,11,80.52,0.00,-3.40,24.71
17062,-1.97,1.06,4414,0.00,0.92,0.00,1.0000,40.00,41,3,1,2,11,77.81,0.00,-4.37,24.31
17075,-2.11,0.95,4440,0.00,0.93,0.00,1.0000,40.00,41,3,1,2,11,66.93,0.00,-0.08,20.78
17246,-1.38,0.66,4416,0.00,1.47,0.00,1.0000,45.00,41,3,1,2,11,40.95,0.00,-5.09,14.90
17281,3.45,0.27,4385,0.00,1.60,0.00,1.0000,39.00,41,3,1,2,11,16.71,0.00,-5.05,10.20
17434,5.15,0.18,4374,0.00,1.28,0.00,1.0000,37.50,41,3,1,2,11,12.18,0.00,-5.03,10.20
17465,5.96,0.18,4314,0.00,0.99,0.00,1.0000,35.50,41,3,1,2,11,13.09,0.00,-5.05,10.20
17465,6.17,0.20,4229,0.00,0.97,0.00,1.0000,41.00,41,3,1,2,11,13.95,0.00,-5.01,9.80
17623,6.26,0.28,4174,0.00,0.99,0.00,1.0000,48.50,41,3,1,2,11,20.71,0.00,-4.97,12.94
17657,5.89,0.41,4065,0.00,0.99,0.00,1.0000,49.50,41,3,1,2,11,31.02,0.00,-4.93,17.25
17657,5.39,0.58,3861,0.00,0.88,0.00,1.0000,48.50,41,3,1,2,11,38.69,0.00,-4.91,18.04
17793,3.29,0.62,3551,0.00,0.99,0.00,1.0000,47.00,41,3,1,2,11,37.69,0.00,-4.83,16.86
17902,3.06,0.61,3197,0.00,0.99,0.00,1.0000,47.50,41,3,1,2,11,34.50,0.00,-4.83,16.08
18015,2.92,0.67,2920,0.00,0.99,0.00,1.0000,47.00,41,3,1,2,11,33.80,0.00,-4.78,16.08
18060,2.20,0.67,3033,0.00,0.98,0.00,1.0000,47.50,41,3,1,2,11,34.72,0.00,-4.64,18.04
18060,1.91,0.82,3162,0.00,0.73,0.00,1.0000,36.50,41,3,1,2,11,45.59,0.00,-4.87,21.57
18235,1.06,0.94,2985,0.00,0.77,0.00,1.0000,44.50,41,3,1,2,11,48.58,0.00,-9.63,21.57
18235,-0.01,0.88,3072,0.00,0.81,0.00,1.0000,43.00,41,3,1,2,11,43.26,0.00,-4.74,19.61
18418,-0.16,0.85,3060,0.00,0.97,0.00,1.0000,44.50,41,3,1,2,11,44.94,0.00,-4.85,20.78
18438,-0.25,0.92,3049,0.00,0.98,0.00,1.0000,43.50,41,3,1,2,11,46.10,0.00,-4.74,20.39
18499,-0.52,0.85,3077,0.00,0.98,0.00,1.0000,44.00,41,3,1,2,11,43.65,0.00,-4.80,19.61
18620,-0.15,0.86,3034,0.00,0.98,0.00,1.0000,44.50,41,3,1,2,11,43.39,0.00,-4.80,19.61
18699,-0.08,0.84,3101,0.00,0.98,0.00,1.0000,44.00,41,3,1,2,11,43.13,0.00,-4.74,20.00
18794,-0.10,1.05,3091,0.00,0.81,0.00,1.0000,42.50,41,3,1,2,11,62.45,11.76,-4.78,31.37
18794,3.61,1.46,3127,0.00,0.81,0.00,1.0000,34.50,41,3,1,2,11,78.04,47.45,-0.33,62.75
18794,15.64,1.59,3102,0.00,0.89,0.00,1.0000,28.50,41,3,1,2,11,85.83,47.84,3.96,100.00
18840,14.78,1.72,3149,0.00,0.92,0.00,1.0000,26.50,41,3,1,2,11,90.34,47.45,16.76,100.00
19019,14.29,1.80,3183,0.00,0.90,0.00,1.0000,29.50,41,3,1,2,11,94.97,47.45,16.69,100.00
19027,13.64,1.89,3197,0.00,0.89,0.00,1.0000,28.50,41,3,1,2,11,102.93,47.06,16.82,100.00
19203,12.95,1.98,3238,0.00,0.86,0.00,1.0000,26.50,41,3,1,2,11,106.99,47.06,16.88,100.00
19230,12.16,2.08,3258,0.00,0.84,0.00,1.0000,24.50,41,3,1,2,11,116.91,47.45,17.00,100.00
19293,11.32,2.24,3301,0.00,0.86,0.00,1.0000,22.50,41,3,1,2,11,125.22,47.45,17.06,100.00
19421,9.37,2.36,3330,0.00,0.80,0.00,1.0000,20.50,41,3,1,2,11,131.68,47.84,17.07,100.00
19435,8.32,2.55,3369,0.00,0.78,0.00,1.0000,19.00,41,3,1,2,11,146.67,48.24,17.13,100.00
19435,7.32,2.72,3395,0.00,0.77,0.00,1.0000,17.00,41,3,1,2,11,158.38,48.63,17.15,100.00
19610,6.11,2.94,3450,0.00,0.76,0.00,1.0000,16.50,41,3,1,2,11,171.01,49.41,17.21,100.00
19623,5.01,3.11,3454,0.00,0.71,0.00,1.0000,15.00,41,3,1,2,11,179.40,49.80,17.21,100.00
19623,3.67,3.18,3509,0.00,0.73,0.00,1.0000,13.50,41,3,1,2,11,183.56,49.80,17.35,100.00
19827,2.74,3.19,3584,0.00,0.75,0.00,1.0000,12.50,41,3,1,2,11,186.67,49.80,17.35,100.00
19827,1.42,3.15,3604,0.00,0.75,0.00,1.0000,12.00,41,3,1,2,11,191.21,50.20,17.42,100.00
19862,0.95,3.22,3679,0.00,0.75,0.00,1.0000,11.50,41,3,1,2,11,201.13,49.80,17.48,100.00
20028,0.66,3.26,3683,0.00,0.76,0.00,1.0000,11.50,41,3,1,2,11,203.54,49.41,17.50,100.00
20028,0.50,3.24,3776,0.00,0.76,0.00,1.0000,11.00,41,3,1,2,11,206.49,49.41,17.50,100.00
20190,0.41,3.25,3799,0.00,0.76,0.00,1.0000,11.00,41,3,1,2,11,209.74,49.41,17.50,100.00
20215,0.30,3.29,3863,0.00,0.77,0.00,1.0000,11.50,41,3,1,2,11,208.96,49.80,17.50,100.00
20215,0.37,3.31,3894,0.00,0.77,0.00,1.0000,11.50,41,3,1,2,11,209.41,50.20,17.50,100.00
20392,0.45,3.24,3940,0.00,0.77,0.00,1.0000,12.00,41,3,1,2,11,206.81,50.20,17.50,100.00
20438,0.47,3.21,3975,0.00,0.77,0.00,1.0000,12.00,41,3,1,2,11,208.02,50.20,17.50,100.00
20438,0.38,3.17,4036,0.00,0.77,0.00,1.0000,12.50,41,3,1,2,11,213.49,50.59,17.50,100.00
20610,0.36,3.17,4068,0.00,0.77,0.00,1.0000,12.50,41,3,1,2,11,216.41,50.59,17.50,100.00
20693,0.39,3.17,4116,0.00,0.77,0.00,1.0000,12.50,41,3,1,2,11,222.85,50.98,17.50,100.00
20813,0.45,3.20,4172,0.00,0.77,0.00,1.0000,12.50,41,3,1,2,11,224.99,50.98,17.50,100.00
20839,0.36,3.28,4259,0.00,0.77,0.00,1.0000,12.50,41,3,1,2,11,229.77,50.98,17.50,100.00
20839,0.38,3.22,4218,0.00,0.77,0.00,1.0000,12.50,41,3,1,2,11,229.77,50.98,17.50,100.00
20987,0.34,3.27,4334,0.00,0.77,0.00,1.0000,12.50,41,3,1,2,11,232.43,51.37,17.50,100.00
21013,0.38,3.28,4364,0.00,0.77,0.00,1.0000,13.00,41,3,1,2,11,233.77,51.37,17.50,100.00
21013,0.33,3.22,4398,0.00,0.77,0.00,1.0000,13.00,41,3,1,2,11,236.97,51.37,17.50,100.00
21188,0.33,3.22,4475,0.00,0.77,0.00,1.0000,13.00,41,3,1,2,11,236.97,50.98,17.50,100.00
21266,0.23,3.20,4492,0.00,0.77,0.00,1.0000,13.00,41,3,1,2,11,242.91,50.59,17.36,100.00
21379,0.08,3.23,4567,0.00,0.77,0.00,1.0000,13.00,39,3,1,2,11,247.03,50.98,17.25,100.00
21405,0.18,3.18,4577,0.00,0.76,0.00,1.0000,13.50,39,3,1,2,11,247.49,50.59,17.25,100.00
21424,0.06,3.21,4648,0.00,0.76,0.00,1.0000,13.50,39,3,1,2,11,247.03,50.59,17.11,100.00
21598,0.11,3.23,4696,0.00,0.76,0.00,1.0000,13.50,39,3,1,2,11,249.31,50.20,17.02,100.00
21624,0.10,3.23,4722,0.00,0.76,0.00,1.0000,13.50,39,3,1,2,11,251.17,50.20,16.92,100.00
21624,0.08,3.22,4760,0.00,0.76,0.00,1.0000,14.00,39,3,1,2,11,252.54,50.20,16.84,100.00
21802,0.07,3.18,4820,0.00,0.76,0.00,1.0000,14.00,39,3,1,2,11,254.92,49.80,16.63,100.00
21826,0.08,3.24,4874,0.00,0.76,0.00,1.0000,14.00,39,3,1,2,11,257.81,49.41,16.53,100.00
21846,-0.03,3.19,4910,0.00,0.76,0.00,1.0000,14.50,39,3,1,2,11,262.62,48.63,16.44,100.00
22038,0.06,3.18,4959,0.00,0.76,0.00,1.0000,15.00,39,3,1,2,11,263.58,48.24,16.26,100.00
22047,0.14,3.16,4990,0.00,0.76,0.00,1.0000,15.50,39,3,1,2,11,261.65,47.84,16.15,100.00
22059,0.10,3.21,5037,0.00,0.76,0.00,1.0000,16.00,39,3,1,2,11,264.06,47.06,16.09,100.00
22219,0.09,3.16,5080,0.00,0.76,0.00,1.0000,16.50,39,3,1,2,11,264.06,47.06,16.03,100.00
22262,0.24,3.15,5093,0.00,0.76,0.00,1.0000,17.00,39,3,1,2,11,266.47,47.06,15.80,100.00
22262,0.33,3.10,5180,0.00,0.76,0.00,1.0000,17.50,39,3,1,2,11,265.98,46.27,15.74,100.00
22449,0.45,3.06,5215,0.00,0.76,0.00,1.0000,17.50,39,3,1,2,11,268.41,46.27,15.59,100.00
22513,0.35,3.07,5219,0.00,0.76,0.00,1.0000,18.00,39,3,1,2,11,265.50,45.88,15.57,100.00
22624,0.47,3.03,5294,0.00,0.76,0.00,1.0000,18.50,39,3,1,2,11,268.41,45.88,15.45,100.00
22670,0.59,3.07,5300,0.00,0.76,0.00,1.0000,18.50,39,3,1,2,11,269.91,45.88,15.43,100.00
22670,0.68,3.04,5391,0.00,0.76,0.00,1.0000,19.00,39,3,1,2,11,271.91,45.49,15.41,100.00
22840,0.73,2.99,5374,0.00,0.76,0.00,1.0000,19.00,39,3,1,2,11,269.91,45.49,15.37,100.00
22857,0.76,3.02,5460,0.00,0.76,0.00,1.0000,19.50,39,3,1,2,11,269.91,45.10,15.28,100.00
22857,0.78,2.96,5467,0.00,0.76,0.00,1.0000,19.50,39,3,1,2,11,267.93,45.10,15.33,100.00
23048,0.93,2.97,5509,0.00,0.76,0.00,1.0000,19.50,39,3,1,2,11,269.41,44.71,15.26,100.00
23063,1.02,2.94,5559,0.00,0.76,0.00,1.0000,20.00,39,3,1,2,11,271.41,44.71,15.24,100.00
23126,1.10,2.91,5624,0.00,0.76,0.00,1.0000,20.50,39,3,1,2,11,270.41,44.31,15.20,100.00
23247,1.10,2.89,5598,0.00,0.76,0.00,1.0000,20.50,39,3,1,2,11,273.92,44.31,15.20,100.00
23266,1.15,2.94,5660,0.00,0.76,0.00,1.0000,21.00,39,3,1,2,11,274.92,43.92,15.16,100.00
23438,1.01,2.85,5682,0.00,0.76,0.00,1.0000,21.00,39,3,1,2,11,270.91,43.92,15.01,100.00
23449,1.00,2.88,5731,0.00,0.76,0.00,1.0000,21.00,39,3,1,2,11,271.41,43.92,14.91,100.00
23621,0.75,2.81,5764,0.00,0.76,0.00,1.0000,21.50,39,3,1,2,11,272.42,43.53,14.77,100.00
23654,0.73,2.82,5790,0.00,0.76,0.00,1.0000,21.50,39,3,1,2,11,272.92,43.14,14.62,100.00
23654,0.59,2.81,5835,0.00,0.76,0.00,1.0000,22.00,39,3,1,2,11,270.41,43.14,14.44,100.00
23668,0.53,2.82,5904,0.00,0.76,0.00,1.0000,22.00,39,3,1,2,11,273.92,43.14,14.25,100.00
23840,0.51,2.77,5936,0.00,0.76,0.00,1.0000,22.50,39,3,1,2,11,275.92,43.14,14.04,100.00
23906,0.37,2.74,5972,0.00,0.76,0.00,1.0000,22.50,39,3,1,2,11,273.92,43.14,13.81,100.00
24044,0.28,2.78,5967,0.00,0.76,0.00,1.0000,22.50,39,3,1,2,11,274.42,43.14,13.65,100.00
24058,0.19,2.73,6049,0.00,0.76,0.00,1.0000,23.00,39,3,1,2,11,274.92,43.14,13.63,100.00
24058,0.03,2.75,6070,0.00,0.76,0.00,1.0000,23.00,39,3,1,2,11,269.91,42.75,13.44,100.00
24231,-0.04,2.69,6080,0.00,0.76,0.00,1.0000,23.00,39,3,1,2,11,273.92,42.75,13.21,100.00
24246,-0.07,2.71,6135,0.00,0.76,0.00,1.0000,23.50,39,3,1,2,11,273.92,42.75,13.07,100.00
24246,-0.17,2.68,6126,0.00,0.76,0.00,1.0000,23.50,39,3,1,2,11,276.92,42.75,13.01,100.00
24407,-0.14,2.69,6205,0.00,0.76,0.00,1.0000,23.50,39,3,1,2,11,274.92,42.75,12.76,100.00
24449,-0.22,2.69,6192,0.00,0.76,0.00,1.0000,23.50,39,3,1,2,11,273.92,42.35,12.59,100.00
24449,-0.46,2.68,6267,0.00,0.76,0.00,1.0000,24.00,39,3,1,2,11,276.42,42.35,12.61,100.00
24559,-0.51,2.63,6458,0.00,0.76,0.00,1.0000,24.00,39,3,1,2,11,275.92,0.00,12.38,94.90
24641,-16.29,1.87,6738,0.00,0.76,0.00,1.0000,0.00,39,3,1,2,11,146.50,0.00,12.30,18.82
24811,-5.67,0.23,6515,0.00,1.04,0.00,1.0000,0.00,39,3,1,2,11,29.55,0.00,-3.75,10.98
24825,2.20,0.10,6295,0.00,0.98,0.00,1.0000,0.00,39,3,1,2,11,7.24,0.00,-3.75,10.20
24825,5.11,0.11,5910,0.00,0.95,0.00,1.0000,0.00,39,3,1,2,11,12.51,0.00,-3.75,10.59
25003,5.70,0.15,4372,0.00,0.95,0.00,1.0000,0.00,39,3,1,2,11,12.70,0.00,-4.08,10.98
25027,5.39,0.24,4566,0.00,0.96,0.00,1.0000,0.00,39,3,1,2,11,16.48,0.00,-5.05,10.59
25027,4.81,0.22,4560,0.00,0.96,0.00,1.0000,0.00,39,3,1,2,11,17.12,0.00,-4.89,10.59
25240,5.11,0.23,4160,0.00,0.97,0.00,1.0000,0.00,39,3,1,2,11,16.82,0.00,-5.28,10.59
25247,5.17,0.23,4389,0.00,0.99,0.00,1.0000,-7.50,39,3,1,2,11,16.62,0.00,-5.18,10.59
25247,5.02,0.21,4274,0.00,0.82,0.00,1.0000,-7.50,39,3,1,2,11,14.68,0.00,-4.93,10.20
25469,5.24,0.22,4119,0.00,0.83,0.00,1.0000,-7.50,39,3,1,2,11,15.23,0.00,-4.99,9.80
25496,5.26,0.22,3966,0.00,0.83,0.00,1.0000,-7.50,39,3,1,2,11,14.96,0.00,-4.91,9.80
25496,5.31,0.23,3802,0.00,0.83,0.00,1.0000,-7.50,39,3,1,2,11,14.21,0.00,-4.85,9.41
25639,5.32,0.22,3684,0.00,0.83,0.00,1.0000,-7.50,39,3,1,2,11,13.02,0.00,-4.83,9.41
25677,5.32,0.22,3519,0.00,0.83,0.00,1.0000,16.50,39,3,1,2,11,13.75,0.00,-4.83,9.02
25878,5.30,0.24,3390,0.00,0.83,0.00,1.0000,24.00,39,3,1,2,11,13.82,0.00,-4.83,8.63
25904,5.33,0.24,3257,0.00,0.83,0.00,1.0000,24.00,39,3,1,2,11,13.22,0.00,-4.81,8.63
25904,5.37,0.24,3122,0.00,0.83,0.00,1.0000,24.00,39,3,1,2,11,12.31,0.00,-4.70,8.63
25904,5.36,0.24,3022,0.00,0.83,0.00,1.0000,24.00,39,3,1,2,11,11.63,0.00,-4.64,8.24
26111,4.99,0.22,2881,0.00,0.83,0.00,1.0000,24.00,39,3,1,2,11,11.01,0.00,-4.74,7.84
26136,4.91,0.24,2772,0.00,0.83,0.00,1.0000,24.00,39,3,1,2,11,11.13,0.00,-4.85,7.45
26136,4.91,0.23,2625,0.00,0.83,0.00,1.0000,24.00,39,3,1,2,11,10.15,0.00,-4.95,7.06
26297,5.01,0.23,2507,0.00,0.83,0.00,1.0000,24.00,39,3,1,2,11,9.53,0.00,-5.05,7.06
26358,5.09,0.21,2386,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,8.57,0.00,-5.10,6.67
26358,5.15,0.23,2257,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,8.78,0.00,-5.20,6.67
26515,5.24,0.24,2158,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,8.97,0.00,-5.18,6.27
26559,5.41,0.25,2038,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,8.53,0.00,-5.12,5.88
26703,5.43,0.24,1962,0.00,0.83,0.00,1.0000,25.00,41,3,1,2,11,8.02,0.00,-5.09,5.88
26738,5.36,0.24,2050,0.00,0.83,0.00,1.0000,29.00,41,3,1,2,11,7.98,0.00,-5.05,7.06
26746,5.31,0.29,2256,0.00,0.83,0.00,1.0000,34.50,41,3,1,2,11,10.94,0.00,-5.07,8.63
26907,5.17,0.28,2490,0.00,0.83,0.00,1.0000,29.50,41,3,1,2,11,10.76,0.00,-5.05,7.06
26942,5.59,0.30,2970,0.00,0.83,0.00,1.0000,43.50,41,3,1,2,11,14.62,0.00,-5.12,9.80
26950,5.23,0.22,2708,0.00,0.83,0.00,1.0000,37.50,41,3,1,2,11,9.18,0.00,-5.22,8.24
27096,5.54,0.22,3298,0.00,0.83,0.00,1.0000,37.00,41,3,1,2,11,10.30,0.00,-5.03,7.45
27110,6.17,0.17,3568,0.00,0.83,0.00,1.0000,36.50,41,3,1,2,11,10.48,0.00,-4.78,7.84
27253,6.32,0.18,3884,0.00,0.82,0.00,1.0000,36.50,41,3,1,2,11,11.50,0.00,-4.72,8.24
27355,6.49,0.16,4099,0.00,0.81,0.00,1.0000,35.50,41,3,1,2,11,11.13,0.00,-4.83,8.63
27488,6.58,0.17,4009,0.00,0.81,0.00,1.0000,33.50,41,3,1,2,11,11.75,0.00,-4.83,9.41
27514,6.63,0.19,3954,0.00,0.97,0.00,1.0000,31.50,41,3,1,2,11,12.82,0.00,-4.83,9.41
27718,6.50,0.20,3926,0.00,0.81,0.00,1.0000,27.50,41,3,1,2,11,13.09,0.00,-4.83,9.41
27718,6.56,0.19,4028,0.00,0.81,0.00,1.0000,30.00,41,3,1,2,11,13.09,0.00,-4.83,9.41
27718,6.36,0.19,3964,0.00,0.81,0.00,1.0000,26.00,41,3,1,2,11,13.16,0.00,-4.83,9.41
27718,6.34,0.20,3916,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.96,0.00,-4.83,9.41
27876,6.35,0.20,3955,0.00,0.81,0.00,1.0000,22.50,41,3,1,2,11,13.29,0.00,-4.83,9.41
27952,6.34,0.20,3935,0.00,0.81,0.00,1.0000,20.50,41,3,1,2,11,13.09,0.00,-4.83,9.41
28060,6.39,0.19,3894,0.00,0.81,0.00,1.0000,18.50,41,3,1,2,11,12.89,0.00,-4.83,9.41
28096,6.38,0.20,3884,0.00,0.81,0.00,1.0000,17.00,41,3,1,2,11,12.96,0.00,-4.83,9.41
28110,6.05,0.19,3894,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.50,0.00,-4.83,9.41
28110,5.79,0.20,3889,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.76,0.00,-4.83,9.41
28262,5.72,0.19,3831,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.37,0.00,-4.83,9.41
28309,5.68,0.21,3866,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,13.22,0.00,-4.83,9.41
28466,5.68,0.20,3854,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.43,0.00,-4.83,9.02
28511,5.66,0.19,3820,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.69,0.00,-4.83,9.02
28511,5.68,0.19,3822,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.37,0.00,-4.83,9.02
28655,5.68,0.20,3820,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.96,0.00,-4.83,9.02
28747,5.68,0.21,3783,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,13.16,0.00,-4.83,9.02
28887,5.66,0.20,3802,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,13.02,0.00,-4.83,9.02
28903,5.64,0.19,3758,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,11.94,0.00,-4.83,9.02
28954,5.67,0.19,3772,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.00,0.00,-4.83,9.02
29061,5.65,0.20,3768,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.69,0.00,-4.83,9.02
29109,5.66,0.19,3714,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.12,0.00,-4.83,9.02
29122,5.66,0.20,3714,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.76,0.00,-4.83,9.02
29122,5.66,0.20,3666,0.00,0.81,0.00,1.0000,24.00,41,3,1,2,11,12.37,0.00,-4.83,9.02
29298,5.68,0.20,3670,0.00,0.82,0.00,1.0000,24.00,41,3,1,2,11,12.76,0.00,-4.83,9.02
29311,5.68,0.21,3648,0.00,0.82,0.00,1.0000,24.00,41,3,1,2,11,12.69,0.00,-4.83,9.02
29346,5.68,0.21,3604,0.00,0.82,0.00,1.0000,24.00,41,3,1,2,11,12.82,0.00,-4.83,9.02
29518,5.68,0.21,3602,0.00,0.82,0.00,1.0000,24.00,41,3,1,2,11,12.37,0.00,-4.83,8.63
29544,5.69,0.21,3567,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,11.94,0.00,-4.83,8.63
29626,5.69,0.21,3546,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,12.63,0.00,-4.83,8.63
29719,5.70,0.21,3556,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,12.43,0.00,-4.83,8.63
29719,5.67,0.22,3511,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,12.76,0.00,-4.81,8.63
29896,5.70,0.21,3506,0.00,0.83,0.00,1.0000,24.00,41,3,1,2,11,12.43,0.00,-4.80,8.63
29934,5.64,0.21,3513,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,12.43,0.00,-4.80,8.63
29934,5.69,0.22,3507,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,12.31,0.00,-4.80,8.63
30094,5.72,0.20,3468,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.81,0.00,-4.78,8.63
30139,5.73,0.20,3458,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.69,0.00,-4.80,8.63
30154,5.73,0.21,3470,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.94,0.00,-4.78,8.63
30333,5.75,0.21,3463,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.63,0.00,-4.76,8.63
30346,5.73,0.21,3450,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,12.06,0.00,-4.76,8.63
30511,5.75,0.21,3414,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,12.06,0.00,-4.78,8.63
30531,5.75,0.22,3409,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,12.06,0.00,-4.76,8.63
30531,5.74,0.19,3399,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.19,0.00,-4.76,8.63
30700,5.77,0.20,3408,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.81,0.00,-4.74,8.63
30734,5.77,0.20,3398,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.87,0.00,-4.74,8.63
30734,5.78,0.22,3390,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.50,0.00,-4.74,8.63
30917,5.79,0.22,3385,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,12.06,0.00,-4.72,8.63
30998,5.79,0.21,3348,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.94,0.00,-4.74,8.63
31107,5.78,0.20,3341,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.56,0.00,-4.72,8.63
31141,5.76,0.21,3336,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.63,0.00,-4.72,8.63
31141,5.79,0.22,3327,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,12.00,0.00,-4.70,8.63
31311,5.79,0.22,3313,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.56,0.00,-4.72,8.63
31346,5.78,0.21,3302,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.63,0.00,-4.70,8.24
31346,5.78,0.21,3296,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.69,0.00,-4.70,8.24
31516,5.78,0.20,3285,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,10.76,0.00,-4.70,8.24
31531,5.81,0.20,3276,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.13,0.00,-4.70,8.24
31716,5.79,0.20,3271,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,10.58,0.00,-4.68,8.24
31735,5.83,0.21,3251,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,10.94,0.00,-4.68,8.24
31735,5.81,0.20,3262,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,10.94,0.00,-4.68,8.24
31746,5.80,0.22,3243,0.00,0.83,0.00,1.0000,24.00,43,3,1,2,11,11.94,0.00,-4.66,8.24
