Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
47960,-4.41,2.17,3290,0.00,0.79,0.00,1.0000,21.00,43,7,2,2,21,120.00,17.65,3.44,46.67
48017,-4.82,2.26,3295,0.00,0.79,0.00,1.0000,20.00,43,7,2,2,21,123.36,13.33,3.75,50.20
48175,-5.71,2.17,3294,0.00,0.80,0.00,1.0000,21.50,43,7,2,2,21,119.71,9.41,4.12,49.41
48211,-5.45,2.09,3302,0.00,0.81,0.00,1.0000,21.50,43,7,2,2,21,116.07,9.41,4.00,51.37
48366,-4.56,2.03,3310,0.00,0.82,0.00,1.0000,23.00,43,7,2,2,21,114.11,8.63,4.12,56.47
48391,-3.76,2.06,3324,0.00,0.82,0.00,1.0000,23.50,43,7,2,2,21,112.47,9.02,4.68,58.43
48442,-3.14,2.03,3334,0.00,0.83,0.00,1.0000,24.50,43,7,2,2,21,112.49,9.41,5.10,61.18
48551,-2.54,2.06,3338,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,114.67,9.80,5.65,63.14
48587,-2.26,2.07,3349,0.00,0.83,0.00,1.0000,23.50,43,7,2,2,21,116.63,9.80,5.80,64.71
48601,-1.94,2.10,3356,0.00,0.83,0.00,1.0000,23.50,43,7,2,2,21,119.15,10.20,5.94,67.84
48719,-1.75,2.16,3361,0.00,0.83,0.00,1.0000,22.50,43,7,2,2,21,121.12,8.63,6.07,70.98
48781,-1.92,2.14,3368,0.00,0.82,0.00,1.0000,23.50,41,7,2,2,21,119.43,8.63,6.36,71.37
48941,-1.81,2.16,3372,0.00,0.82,0.00,1.0000,23.50,41,7,2,2,21,118.87,8.24,6.36,69.80
48970,-2.12,2.14,3360,0.00,0.82,0.00,1.0000,23.00,41,7,2,2,21,116.91,7.06,6.50,59.22
49149,-2.93,2.08,3368,0.00,0.83,0.00,1.0000,24.00,41,7,2,2,21,115.23,5.88,5.24,56.86
49172,-2.91,2.01,3367,0.00,0.83,0.00,1.0000,24.50,41,7,2,2,21,114.13,5.88,5.10,55.69
49172,-2.77,2.04,3376,0.00,0.83,0.00,1.0000,25.00,41,7,2,2,21,115.79,6.27,4.81,56.08
49172,-2.91,2.04,3384,0.00,0.83,0.00,1.0000,25.00,41,7,2,2,21,115.79,5.49,4.95,55.29
49344,-3.06,2.01,3403,0.00,0.83,0.00,1.0000,25.50,41,7,2,2,21,114.67,4.31,4.81,53.33
49380,-3.17,1.99,3406,0.00,0.83,0.00,1.0000,25.50,41,7,2,2,21,113.57,3.92,4.54,52.94
49394,-3.43,1.97,3410,0.00,0.83,0.00,1.0000,26.00,41,7,2,2,21,113.27,4.71,4.41,50.20
49550,-3.42,2.02,3402,0.00,0.84,0.00,1.0000,25.50,41,7,2,2,21,113.07,3.92,3.98,49.02
49609,-3.49,1.98,3408,0.00,0.84,0.00,1.0000,25.50,41,7,2,2,21,111.37,4.71,3.93,45.10
49609,-3.81,1.93,3414,0.00,0.84,0.00,1.0000,25.50,41,7,2,2,21,109.82,5.10,3.60,42.75
49765,-3.71,1.92,3433,0.00,0.84,0.00,1.0000,26.50,41,7,2,2,21,108.78,4.71,3.21,42.35
49799,-3.71,1.88,3436,0.00,0.85,0.00,1.0000,27.00,41,7,2,2,21,106.97,4.31,3.07,40.78
49937,-3.70,1.86,3440,0.00,0.85,0.00,1.0000,27.50,41,7,2,2,21,105.68,3.53,3.02,40.00
49986,-3.65,1.90,3426,0.00,0.86,0.00,1.0000,27.00,41,7,2,2,21,106.19,4.71,2.80,40.00
49986,-3.61,1.85,3422,0.00,0.86,0.00,1.0000,27.00,41,7,2,2,21,105.94,4.71,2.67,38.04
50129,-3.95,1.82,3430,0.00,0.86,0.00,1.0000,27.00,41,7,2,2,21,103.87,3.14,2.20,37.25
50174,-3.97,1.79,3456,0.00,0.86,0.00,1.0000,27.50,41,7,2,2,21,103.61,3.14,1.88,36.86
50332,-3.72,1.78,3452,0.00,0.86,0.00,1.0000,28.50,41,7,2,2,21,104.12,3.92,1.80,37.25
50348,-3.89,1.82,3455,0.00,0.86,0.00,1.0000,28.00,41,7,2,2,21,104.64,1.57,1.95,36.86
50408,-3.99,1.83,3446,0.00,0.86,0.00,1.0000,28.00,41,7,2,2,21,102.57,1.57,1.78,36.47
50500,-3.88,1.81,3449,0.00,0.86,0.00,1.0000,28.00,41,7,2,2,21,104.38,0.39,1.60,36.47
50500,-3.84,1.81,3467,0.00,0.86,0.00,1.0000,28.50,41,7,2,2,21,103.09,0.39,1.60,36.47
50595,-3.99,1.78,3474,0.00,0.86,0.00,1.0000,28.50,41,7,2,2,21,103.35,0.00,1.51,36.47
50724,-3.81,1.81,3456,0.00,0.86,0.00,1.0000,30.00,41,7,2,2,21,105.42,0.00,1.51,36.47
50802,-4.26,1.80,3466,0.00,0.86,0.00,1.0000,29.50,41,7,2,2,21,101.80,0.00,1.33,35.29
50802,-4.07,1.77,3459,0.00,0.86,0.00,1.0000,29.50,41,7,2,2,21,102.31,0.00,1.59,35.69
50942,-4.10,1.79,3480,0.00,0.86,0.00,1.0000,30.00,41,7,2,2,21,103.61,0.00,1.08,35.69
50942,-3.99,1.80,3488,0.00,0.86,0.00,1.0000,29.50,41,7,2,2,21,104.90,0.00,1.16,35.69
51093,-4.20,1.77,3478,0.00,0.86,0.00,1.0000,29.50,41,7,2,2,21,103.09,0.00,1.06,35.69
51129,-4.18,1.78,3479,0.00,0.86,0.00,1.0000,30.00,41,7,2,2,21,102.31,0.00,1.06,35.69
51312,-4.15,1.80,3493,0.00,0.86,0.00,1.0000,30.50,41,7,2,2,21,104.12,0.00,1.14,35.29
51330,-4.22,1.83,3499,0.00,0.86,0.00,1.0000,30.50,41,7,2,2,21,103.61,0.00,1.06,35.29
51330,-4.03,1.77,3486,0.00,0.86,0.00,1.0000,30.50,41,7,2,2,21,104.38,0.00,0.97,35.29
51520,-3.98,1.80,3488,0.00,0.86,0.00,1.0000,30.00,41,7,2,2,21,105.42,0.00,1.14,35.29
51584,-4.28,1.77,3508,0.00,0.86,0.00,1.0000,30.50,41,7,2,2,21,102.05,0.00,1.14,34.51
51694,-4.49,1.74,3510,0.00,0.86,0.00,1.0000,30.50,41,7,2,2,21,102.31,0.00,0.62,34.12
51720,-4.42,1.74,3504,0.00,0.86,0.00,1.0000,30.50,41,7,2,2,21,102.57,0.00,0.54,33.73
51769,-5.05,1.73,3507,0.00,0.86,0.00,1.0000,30.50,41,7,2,2,21,98.77,0.00,0.29,32.94
51890,-4.79,1.70,3522,0.00,0.87,0.00,1.0000,31.00,41,7,2,2,21,99.53,0.00,-0.29,32.55
51925,-5.54,1.68,3524,0.00,0.87,0.00,1.0000,30.50,41,7,2,2,21,95.44,0.00,-0.29,28.24
51925,-6.79,1.45,3500,0.00,0.90,0.00,1.0000,31.50,41,7,2,2,21,79.05,0.00,-1.10,24.71
52069,-5.67,1.28,3523,0.00,0.88,0.00,1.0000,35.00,41,7,2,2,21,74.21,0.00,-2.96,24.31
52094,-4.38,1.27,3525,0.00,0.92,0.00,1.0000,37.00,41,7,2,2,21,76.01,0.00,-3.31,24.71
52094,-3.94,1.31,3515,0.00,0.93,0.00,1.0000,36.00,41,7,2,2,21,76.41,0.00,-3.23,24.71
52270,-3.73,1.29,3513,0.00,0.93,0.00,1.0000,36.00,41,7,2,2,21,75.41,0.00,-3.40,24.31
52297,-3.70,1.29,3530,0.00,0.93,0.00,1.0000,36.50,41,7,2,2,21,73.40,0.00,-3.31,23.92
52438,-3.95,1.18,3532,0.00,0.93,0.00,1.0000,37.50,41,7,2,2,21,70.20,0.00,-3.48,23.53
52472,-3.51,1.18,3512,0.00,0.95,0.00,1.0000,37.50,41,7,2,2,21,70.20,0.00,-3.93,23.53
52486,-3.30,1.16,3532,0.00,0.95,0.00,1.0000,38.00,41,7,2,2,21,68.63,0.00,-3.93,23.53
52640,-3.16,1.17,3531,0.00,0.98,0.00,1.0000,38.50,41,7,2,2,21,70.60,0.00,-3.93,23.53
52676,-2.97,1.21,3513,0.00,1.00,0.00,1.0000,38.00,41,7,2,2,21,70.09,0.00,-3.85,23.53
52676,-3.12,1.21,3514,0.00,0.98,0.00,1.0000,37.50,41,7,2,2,21,69.09,0.00,-3.94,23.53
52848,-2.91,1.19,3533,0.00,0.95,0.00,1.0000,38.00,41,7,2,2,21,70.20,0.00,-3.85,23.53
52848,-2.90,1.19,3536,0.00,0.95,0.00,1.0000,38.00,41,7,2,2,21,69.91,0.00,-4.02,23.53
52906,-3.02,1.18,3516,0.00,0.95,0.00,1.0000,38.00,41,7,2,2,21,70.40,0.00,-3.85,23.53
52989,-3.01,1.21,3532,0.00,0.98,0.00,1.0000,38.00,41,7,2,2,21,69.70,0.00,-3.94,23.53
53126,-3.02,1.20,3538,0.00,1.00,0.00,1.0000,38.50,41,7,2,2,21,69.70,0.00,-3.93,23.53
53235,-3.02,1.19,3516,0.00,0.98,0.00,1.0000,38.00,41,7,2,2,21,68.97,0.00,-3.94,23.53
53272,-2.93,1.19,3522,0.00,0.98,0.00,1.0000,38.00,41,7,2,2,21,70.12,0.00,-3.94,23.53
53272,-2.93,1.18,3538,0.00,0.98,0.00,1.0000,38.50,41,7,2,2,21,68.59,0.00,-3.93,23.53
53442,-2.98,1.18,3539,0.00,0.98,0.00,1.0000,38.50,41,7,2,2,21,69.14,0.00,-3.93,23.14
53454,-2.84,1.17,3522,0.00,0.98,0.00,1.0000,38.00,41,7,2,2,21,69.20,0.00,-4.02,23.53
53454,-2.83,1.17,3537,0.00,0.98,0.00,1.0000,38.50,41,7,2,2,21,69.00,0.00,-3.94,23.14
53650,-3.12,1.16,3536,0.00,0.98,0.00,1.0000,38.50,41,7,2,2,21,68.70,0.00,-3.94,23.14
53718,-3.05,1.14,3524,0.00,0.98,0.00,1.0000,38.50,41,7,2,2,21,66.44,0.00,-4.20,23.14
53828,-2.93,1.14,3521,0.00,0.98,0.00,1.0000,38.50,41,7,2,2,21,67.27,0.00,-4.20,23.14
53863,-3.02,1.15,3540,0.00,0.98,0.00,1.0000,39.00,41,7,2,2,21,67.93,0.00,-4.20,23.14
53863,-3.03,1.13,3524,0.00,0.98,0.00,1.0000,39.00,41,7,2,2,21,66.44,0.00,-4.37,22.75
54031,-2.97,1.12,3522,0.00,0.98,0.00,1.0000,39.00,41,7,2,2,21,65.94,0.00,-4.47,22.35
54047,-3.16,1.09,3536,0.00,0.98,0.00,1.0000,39.50,41,7,2,2,21,64.28,0.00,-4.47,21.96
54047,-2.99,1.04,3541,0.00,0.98,0.00,1.0000,40.50,41,7,2,2,21,60.49,0.00,-4.81,21.18
54250,-2.58,1.01,3523,0.00,0.98,0.00,1.0000,41.00,41,7,2,2,21,58.70,0.00,-4.80,21.18
54270,-2.27,1.00,3540,0.00,0.98,0.00,1.0000,41.00,41,7,2,2,21,59.29,0.00,-4.81,21.18
54285,-1.95,0.99,3539,0.00,0.98,0.00,1.0000,41.50,41,7,2,2,21,58.85,0.00,-4.81,21.18
54461,-1.84,0.99,3519,0.00,0.98,0.00,1.0000,41.50,41,7,2,2,21,58.26,0.00,-4.80,21.18
54488,-1.80,0.99,3519,0.00,0.98,0.00,1.0000,41.50,41,7,2,2,21,58.70,0.00,-4.80,21.18
54488,-1.72,0.98,3540,0.00,0.98,0.00,1.0000,42.00,41,7,2,2,21,57.81,0.00,-4.80,21.18
54657,-1.64,0.96,3520,0.00,0.98,0.00,1.0000,42.00,41,7,2,2,21,56.04,0.00,-4.81,20.78
54693,-1.58,0.94,3520,0.00,0.98,0.00,1.0000,42.50,41,7,2,2,21,55.30,0.00,-4.80,20.39
54828,-1.40,0.92,3539,0.00,0.98,0.00,1.0000,43.50,41,7,2,2,21,53.82,0.00,-4.80,20.39
54891,-0.92,0.89,3518,0.00,0.98,0.00,1.0000,44.00,41,7,2,2,21,52.82,0.00,-4.80,19.61
54891,-1.00,0.91,3538,0.00,0.98,0.00,1.0000,43.50,41,7,2,2,21,53.39,0.00,-4.81,20.39
55039,-0.72,0.86,3516,0.00,0.98,0.00,1.0000,44.00,41,7,2,2,21,50.84,0.00,-4.80,19.22
55082,-0.44,0.83,3533,0.00,0.98,0.00,1.0000,45.00,41,7,2,2,21,48.02,0.00,-4.80,18.82
55082,-0.17,0.76,3515,0.00,0.98,0.00,1.0000,45.50,41,7,2,2,21,44.17,0.00,-4.80,17.65
55254,0.27,0.73,3506,0.00,0.99,0.00,1.0000,46.50,41,7,2,2,21,42.49,0.00,-4.80,17.25
55275,0.84,0.59,3528,0.00,0.99,0.00,1.0000,47.00,41,7,2,2,21,31.37,0.00,-4.80,13.73
55447,2.54,0.48,3530,0.00,1.18,0.00,1.0000,47.50,41,7,2,2,21,26.79,0.00,-4.80,13.33
55472,3.18,0.43,3510,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,25.51,0.00,-4.80,14.12
55486,3.53,0.51,3498,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,29.85,0.00,-4.80,14.12
55532,3.41,0.45,3524,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,25.80,0.00,-4.80,13.33
55690,3.70,0.43,3510,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,25.51,0.00,-4.80,13.73
55812,3.92,0.48,3495,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,27.71,0.00,-4.78,14.51
55865,3.85,0.45,3483,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,25.51,0.00,-4.78,13.73
55865,3.95,0.43,3506,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,24.86,0.00,-4.80,14.12
56036,4.02,0.51,3511,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,31.32,0.00,-4.80,15.69
56079,3.56,0.55,3472,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,32.33,0.00,-4.78,15.29
56079,3.27,0.46,3478,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,26.09,0.00,-4.78,14.51
56220,3.57,0.52,3495,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,31.54,0.00,-4.78,16.08
56304,3.51,0.56,3495,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,32.78,0.00,-4.78,15.69
56422,3.22,0.53,3476,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,30.88,0.00,-4.78,15.69
56469,3.31,0.56,3468,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,32.44,0.00,-4.78,16.08
56469,3.05,0.57,3491,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,33.68,0.00,-4.78,16.08
56469,2.97,0.58,3474,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,33.68,0.00,-4.78,16.47
56624,2.87,0.60,3459,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,32.22,0.00,-4.78,15.29
56719,2.86,0.50,3457,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,28.53,0.00,-4.78,15.29
56814,3.20,0.58,3485,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,35.21,0.00,-4.78,17.25
56849,3.08,0.62,3480,0.00,0.98,0.00,1.0000,47.50,41,7,2,2,21,34.27,0.00,-4.78,16.08
56849,2.80,0.54,3456,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,31.32,0.00,-4.76,15.69
57038,2.98,0.57,3446,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,32.78,0.00,-4.76,16.08
57064,2.93,0.56,3453,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,31.65,0.00,-4.78,15.29
57064,3.05,0.53,3473,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,30.90,0.00,-4.76,15.69
57223,3.18,0.56,3466,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,32.78,0.00,-4.76,15.69
57297,3.08,0.52,3445,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,27.00,0.00,-4.78,13.73
57411,3.21,0.43,3442,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,24.22,0.00,-4.76,13.33
57423,3.72,0.43,3437,0.00,0.99,0.00,1.0000,47.50,41,7,2,2,21,24.86,0.00,-4.78,13.33
57600,4.18,0.43,3443,0.00,0.99,0.00,1.0000,45.50,41,7,2,2,21,24.31,0.00,-4.76,13.33
57627,4.26,0.41,3424,0.00,0.99,0.00,1.0000,43.50,41,7,2,2,21,23.25,0.00,-4.76,12.94
57627,4.37,0.40,3440,0.00,0.99,0.00,1.0000,42.00,41,7,2,2,21,23.08,0.00,-4.76,12.55
57627,4.46,0.39,3433,0.00,0.99,0.00,1.0000,40.50,41,7,2,2,21,22.55,0.00,-4.76,12.55
57798,4.50,0.40,3430,0.00,0.99,0.00,1.0000,38.50,41,7,2,2,21,22.46,0.00,-4.76,12.55
57833,4.53,0.39,3437,0.00,0.99,0.00,1.0000,36.50,41,7,2,2,21,22.20,0.00,-4.76,12.16
58000,4.56,0.37,3402,0.00,0.99,0.00,1.0000,35.00,41,7,2,2,21,20.87,0.00,-4.76,11.76
58036,4.69,0.35,3441,0.00,0.83,0.00,1.0000,33.50,41,7,2,2,21,19.90,0.00,-4.76,11.76
58036,4.77,0.34,3398,0.00,0.83,0.00,1.0000,31.50,41,7,2,2,21,19.27,0.00,-4.72,11.37
58219,4.87,0.34,3420,0.00,0.83,0.00,1.0000,30.00,41,7,2,2,21,18.96,0.00,-4.76,11.37
58390,4.94,0.34,3405,0.00,0.83,0.00,1.0000,28.50,41,7,2,2,21,18.44,0.00,-4.74,10.98
58442,5.06,0.32,3380,0.00,0.83,0.00,1.0000,26.50,43,7,2,2,21,17.78,0.00,-4.74,10.59
58442,5.12,0.30,3414,0.00,0.83,0.00,1.0000,25.00,43,7,2,2,21,16.97,0.00,-4.74,10.59
58442,5.19,0.29,3424,0.00,0.83,0.00,1.0000,26.00,43,7,2,2,21,16.90,0.00,-4.74,10.98
58489,5.06,0.45,3435,0.00,0.83,0.00,1.0000,32.50,43,7,2,2,21,27.10,0.00,-4.74,15.69
58624,4.22,0.53,3420,0.00,0.75,0.00,1.0000,40.50,43,7,2,2,21,29.75,0.00,-4.74,15.69
58660,3.74,0.52,3374,0.00,0.82,0.00,1.0000,47.50,43,7,2,2,21,29.55,0.00,-4.74,15.29
58675,3.61,0.52,3391,0.00,0.82,0.00,1.0000,47.50,43,7,2,2,21,29.34,0.00,-4.76,15.29
58835,3.57,0.50,3389,0.00,0.82,0.00,1.0000,47.50,43,7,2,2,21,28.63,0.00,-4.74,15.29
58862,3.55,0.53,3408,0.00,0.82,0.00,1.0000,47.50,43,7,2,2,21,29.65,0.00,-4.74,15.29
58927,3.51,0.51,3394,0.00,0.82,0.00,1.0000,47.50,43,7,2,2,21,29.75,0.00,-4.72,15.69
59047,3.36,0.54,3402,0.00,0.82,0.00,1.0000,47.50,43,7,2,2,21,30.57,0.00,-4.74,15.69
59047,3.31,0.53,3378,0.00,0.98,0.00,1.0000,47.50,43,7,2,2,21,30.67,0.00,-4.74,16.08
59206,3.28,0.60,3369,0.00,0.95,0.00,1.0000,47.50,43,7,2,2,21,36.33,0.00,-4.74,17.65
59285,2.85,0.64,3373,0.00,0.95,0.00,1.0000,47.50,43,7,2,2,21,34.86,0.00,-4.74,16.08
59407,2.52,0.58,3369,0.00,0.95,0.00,1.0000,47.50,43,7,2,2,21,33.35,0.00,-4.72,16.86
59423,2.75,0.67,3386,0.00,0.95,0.00,1.0000,47.50,43,7,2,2,21,38.44,0.00,-4.74,18.43
59423,2.49,0.70,3386,0.00,0.95,0.00,1.0000,47.50,43,7,2,2,21,38.81,0.00,-4.72,17.65
59597,2.02,0.62,3378,0.00,0.95,0.00,1.0000,47.50,43,7,2,2,21,34.02,0.00,-4.74,16.08
59640,2.44,0.52,3387,0.00,0.95,0.00,1.0000,47.50,43,7,2,2,21,25.90,0.00,-4.72,13.33
59640,3.24,0.42,3374,0.00,0.95,0.00,1.0000,45.50,43,7,2,2,21,23.52,0.00,-4.72,12.94
59801,3.88,0.42,3348,0.00,0.95,0.00,1.0000,43.50,43,7,2,2,21,23.25,0.00,-4.74,12.55
59849,4.18,0.42,3366,0.00,0.96,0.00,1.0000,41.50,43,7,2,2,21,22.73,0.00,-4.72,12.55
59849,4.34,0.39,3367,0.00,0.97,0.00,1.0000,40.00,43,7,2,2,21,22.02,0.00,-4.74,12.55
60004,4.46,0.39,3342,0.00,0.82,0.00,1.0000,38.00,43,7,2,2,21,22.28,0.00,-4.72,12.16
60082,4.50,0.37,3349,0.00,0.82,0.00,1.0000,36.50,43,7,2,2,21,20.55,0.00,-4.72,12.16
60193,4.60,0.36,3357,0.00,0.83,0.00,1.0000,34.50,43,7,2,2,21,20.22,0.00,-4.72,12.16
60219,4.67,0.35,3374,0.00,0.83,0.00,1.0000,33.00,43,7,2,2,21,19.50,0.00,-4.72,11.76
60219,4.73,0.36,3358,0.00,0.83,0.00,1.0000,31.50,43,7,2,2,21,20.06,0.00,-4.72,11.37
60391,4.78,0.33,3374,0.00,0.83,0.00,1.0000,29.50,43,7,2,2,21,18.81,0.00,-4.72,11.37
60457,4.85,0.34,3350,0.00,0.83,0.00,1.0000,28.00,43,7,2,2,21,18.66,0.00,-4.72,10.98
60563,4.98,0.31,3352,0.00,0.83,0.00,1.0000,26.50,43,7,2,2,21,17.41,0.00,-4.72,10.59
60598,5.11,0.30,3346,0.00,0.83,0.00,1.0000,25.00,43,7,2,2,21,16.68,0.00,-4.70,10.20
60598,5.10,0.29,3324,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,16.41,0.00,-4.72,10.20
60674,5.14,0.27,3326,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,14.89,0.00,-4.72,9.80
60812,5.17,0.27,3325,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,14.89,0.00,-4.70,9.41
60883,5.22,0.26,3330,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,14.82,0.00,-4.72,9.41
61018,5.25,0.25,3317,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,13.88,0.00,-4.72,9.41
61018,5.32,0.25,3311,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,13.75,0.00,-4.70,9.02
61018,5.40,0.24,3317,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.82,0.00,-4.70,8.63
61239,5.42,0.23,3317,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.96,0.00,-4.70,8.63
61366,5.46,0.23,3296,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.76,0.00,-4.70,8.63
61473,5.47,0.22,3316,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.94,0.00,-4.70,8.24
61582,5.50,0.20,3305,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.63,0.00,-4.68,8.24
61629,5.53,0.22,3319,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.87,0.00,-4.68,8.24
61641,5.53,0.22,3311,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.18,0.00,-4.70,8.24
61641,5.52,0.22,3309,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.31,0.00,-4.70,8.24
61641,5.50,0.22,3298,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.12,0.00,-4.68,8.24
61801,5.50,0.21,3296,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.94,0.00,-4.68,8.24
61814,5.48,0.21,3288,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.56,0.00,-4.68,8.24
61814,5.46,0.21,3292,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.75,0.00,-4.68,8.24
61973,5.44,0.21,3293,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.75,0.00,-4.68,8.24
62017,5.47,0.22,3294,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.00,0.00,-4.68,8.24
62017,5.44,0.22,3285,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.81,0.00,-4.68,8.24
62173,5.46,0.22,3284,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.87,0.00,-4.68,8.24
62208,5.50,0.22,3278,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.00,0.00,-4.68,8.24
62378,5.53,0.23,3278,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.06,0.00,-4.68,8.24
62406,5.57,0.21,3258,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.00,0.00,-4.66,8.24
62406,5.55,0.22,3269,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.00,0.00,-4.66,8.24
62550,5.59,0.22,3246,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.81,0.00,-4.68,8.24
62600,5.57,0.21,3245,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.63,0.00,-4.66,8.24
62600,5.59,0.20,3245,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.69,0.00,-4.68,8.24
62770,5.60,0.22,3235,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.69,0.00,-4.66,8.24
62819,5.61,0.22,3241,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.06,0.00,-4.68,8.24
62819,5.60,0.23,3240,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.94,0.00,-4.66,8.24
63000,5.62,0.22,3231,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.75,0.00,-4.66,8.24
63000,5.64,0.22,3232,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.50,0.00,-4.66,8.24
63036,5.61,0.23,3226,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.00,0.00,-4.66,8.24
63125,5.63,0.22,3246,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.06,0.00,-4.66,8.24
63268,5.61,0.22,3240,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.06,0.00,-4.66,8.24
63408,5.62,0.22,3239,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.94,0.00,-4.66,8.24
63469,5.59,0.22,3233,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.94,0.00,-4.66,8.24
63597,5.62,0.21,3231,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,11.75,0.00,-4.66,8.24
63672,5.61,0.22,3230,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,12.12,0.00,-4.66,8.24
63789,5.59,0.22,3224,0.00,0.83,0.00,1.0000,24.50,43,7,2,2,21,11.94,0.00,-4.64,8.24
63815,5.61,0.28,3213,0.00,0.83,0.00,1.0000,30.00,43,7,2,2,21,15.79,0.00,-4.66,12.55
63815,4.95,0.45,3225,0.00,0.75,0.00,1.0000,36.50,43,7,2,2,21,25.81,0.00,-4.64,16.47
63876,4.15,0.59,3246,0.00,0.73,0.00,1.0000,44.00,43,7,2,2,21,33.23,0.00,-4.66,18.04
64006,3.09,0.71,3187,0.00,0.75,0.00,1.0000,47.50,43,7,2,2,21,38.81,0.00,-4.66,19.61
64032,2.31,0.74,3230,0.00,0.80,0.00,1.0000,47.50,43,7,2,2,21,39.31,0.00,-4.68,19.61
