Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
89588,0.88,0.74,2645,0.00,1.08,0.00,1.0000,43.50,46,11,3,5,16,32.19,0.00,-5.10,16.47
89777,0.90,0.75,2657,0.00,1.08,0.00,1.0000,43.50,46,11,3,5,16,33.00,0.00,-5.10,16.86
89845,0.82,0.76,2656,0.00,1.08,0.00,1.0000,43.00,46,11,3,5,16,33.33,0.00,-5.10,16.47
89845,0.81,0.74,2651,0.00,1.08,0.00,1.0000,43.50,46,11,3,5,16,33.56,0.00,-5.09,16.47
90076,0.81,0.73,2652,0.00,1.09,0.00,1.0000,43.50,46,11,3,5,16,33.33,0.00,-5.10,16.47
90130,0.79,0.75,2652,0.00,1.09,0.00,1.0000,43.50,46,11,3,5,16,33.56,0.00,-5.09,16.47
90151,0.77,0.81,2668,0.00,1.09,0.00,1.0000,43.00,46,11,3,5,16,33.67,0.00,-5.10,16.47
90481,0.81,0.75,2672,0.00,1.09,0.00,1.0000,43.50,46,11,3,5,16,32.99,0.00,-5.10,16.47
90534,0.79,0.74,2659,0.00,1.09,0.00,1.0000,44.00,46,11,3,5,16,33.33,0.00,-5.09,16.47
90534,0.80,0.76,2664,0.00,1.10,0.00,1.0000,43.50,46,11,3,5,16,32.88,0.00,-5.09,16.47
90534,0.87,0.75,2681,0.00,1.10,0.00,1.0000,43.50,46,11,3,5,16,32.77,0.00,-5.09,16.47
90812,0.89,0.72,2681,0.00,1.10,0.00,1.0000,44.00,46,11,3,5,16,33.11,0.00,-5.09,16.47
90850,0.87,0.74,2680,0.00,1.11,0.00,1.0000,44.00,46,11,3,5,16,32.99,0.00,-5.09,16.47
90850,0.86,0.73,2672,0.00,1.11,0.00,1.0000,44.00,46,11,3,5,16,32.88,0.00,-5.09,16.47
91111,0.86,0.74,2696,0.00,1.11,0.00,1.0000,44.00,46,11,3,5,16,32.43,0.00,-5.09,16.47
91228,0.86,0.73,2685,0.00,1.11,0.00,1.0000,44.50,46,11,3,5,16,33.11,0.00,-5.09,16.47
91250,0.89,0.73,2684,0.00,1.12,0.00,1.0000,44.50,46,11,3,5,16,32.77,0.00,-5.09,16.47
91458,0.90,0.74,2698,0.00,1.12,0.00,1.0000,44.00,46,11,3,5,16,33.45,0.00,-5.09,16.47
91586,0.91,0.72,2703,0.00,1.12,0.00,1.0000,44.00,46,11,3,5,16,32.89,0.00,-5.09,16.47
91586,0.91,0.73,2690,0.00,1.12,0.00,1.0000,44.50,46,11,3,5,16,32.66,0.00,-5.09,16.47
91787,0.89,0.71,2695,0.00,1.12,0.00,1.0000,44.50,46,11,3,5,16,32.43,0.00,-5.09,16.08
91962,1.00,0.70,2717,0.00,1.12,0.00,1.0000,44.50,46,11,3,5,16,32.20,0.00,-5.07,16.08
91977,1.08,0.72,2699,0.00,1.13,0.00,1.0000,45.00,46,11,3,5,16,31.55,0.00,-5.07,16.08
91977,1.15,0.68,2704,0.00,1.13,0.00,1.0000,45.00,46,11,3,5,16,31.99,0.00,-5.07,15.69
92283,1.23,0.68,2718,0.00,1.14,0.00,1.0000,45.00,46,11,3,5,16,30.82,0.00,-5.07,15.69
92336,1.32,0.67,2720,0.00,1.14,0.00,1.0000,45.00,46,11,3,5,16,30.85,0.00,-5.07,15.69
92336,1.37,0.67,2712,0.00,1.14,0.00,1.0000,45.50,46,11,3,5,16,30.95,0.00,-5.07,15.69
92607,1.42,0.69,2728,0.00,1.14,0.00,1.0000,45.00,46,11,3,5,16,30.84,0.00,-5.07,15.69
92687,1.36,0.69,2727,0.00,1.14,0.00,1.0000,45.00,46,11,3,5,16,30.85,0.00,-5.07,15.69
92771,1.35,0.68,2716,0.00,1.14,0.00,1.0000,45.50,46,11,3,5,16,30.95,0.00,-5.07,15.69
92771,1.38,0.68,2737,0.00,1.14,0.00,1.0000,45.50,46,11,3,5,16,31.36,0.00,-5.07,15.29
93030,1.49,0.64,2733,0.00,1.14,0.00,1.0000,45.50,46,11,3,5,16,29.32,0.00,-5.07,14.90
93159,1.77,0.63,2726,0.00,1.16,0.00,1.0000,46.00,46,11,3,5,16,28.92,0.00,-5.07,14.90
93159,1.67,0.64,2726,0.00,1.15,0.00,1.0000,46.00,46,11,3,5,16,29.33,0.00,-5.07,14.90
93367,1.78,0.64,2740,0.00,1.16,0.00,1.0000,46.00,46,11,3,5,16,28.51,0.00,-5.07,14.90
93405,1.81,0.60,2733,0.00,1.16,0.00,1.0000,46.50,46,11,3,5,16,28.52,0.00,-5.07,14.51
93644,1.88,0.59,2732,0.00,1.16,0.00,1.0000,46.50,46,11,3,5,16,26.69,0.00,-5.07,14.12
93716,2.21,0.58,2749,0.00,1.18,0.00,1.0000,46.50,46,11,3,5,16,26.51,0.00,-5.07,14.12
93737,2.33,0.56,2734,0.00,1.19,0.00,1.0000,46.50,46,11,3,5,16,26.52,0.00,-5.07,13.73
93737,2.39,0.54,2734,0.00,1.19,0.00,1.0000,46.50,46,11,3,5,16,26.15,0.00,-5.07,13.73
93878,2.52,0.54,2747,0.00,1.21,0.00,1.0000,46.00,46,11,3,5,16,24.87,0.00,-5.05,13.33
94044,2.61,0.52,2739,0.00,1.21,0.00,1.0000,46.50,46,11,3,5,16,23.99,0.00,-5.05,13.33
94161,2.73,0.51,2739,0.00,1.22,0.00,1.0000,46.00,46,11,3,5,16,24.35,0.00,-5.05,12.94
94161,2.82,0.51,2754,0.00,1.22,0.00,1.0000,46.00,46,11,3,5,16,22.92,0.00,-5.05,12.94
94442,2.98,0.50,2740,0.00,1.23,0.00,1.0000,46.50,46,11,3,5,16,22.77,0.00,-5.05,12.94
94506,3.02,0.51,2751,0.00,1.23,0.00,1.0000,46.00,46,11,3,5,16,23.56,0.00,-5.05,12.94
94506,3.05,0.51,2758,0.00,1.24,0.00,1.0000,46.50,46,11,3,5,16,22.60,0.00,-5.07,12.94
94777,3.06,0.47,2742,0.00,1.24,0.00,1.0000,46.50,46,11,3,5,16,23.48,0.00,-5.07,12.16
94835,3.18,0.45,2751,0.00,1.24,0.00,1.0000,46.00,46,11,3,5,16,20.76,0.00,-5.05,10.98
94835,3.58,0.38,2753,0.00,1.30,0.00,1.0000,46.00,46,11,3,5,16,17.89,0.00,-5.05,10.59
95168,3.94,0.36,2738,0.00,1.32,0.00,1.0000,46.00,46,11,3,5,16,17.11,0.00,-5.07,10.20
95234,4.33,0.36,2751,0.00,1.33,0.00,1.0000,46.00,46,11,3,5,16,17.04,0.00,-5.07,10.20
95310,4.40,0.37,2750,0.00,1.25,0.00,1.0000,45.50,46,11,3,5,16,16.80,0.00,-5.05,10.20
95542,4.48,0.36,2739,0.00,1.23,0.00,1.0000,45.50,46,11,3,5,16,16.53,0.00,-5.05,10.20
95607,4.58,0.36,2748,0.00,1.23,0.00,1.0000,45.50,46,11,3,5,16,16.43,0.00,-5.05,10.20
95607,4.59,0.35,2748,0.00,1.22,0.00,1.0000,44.00,46,11,3,5,16,15.95,0.00,-5.05,10.20
95607,4.63,0.35,2718,0.00,1.21,0.00,1.0000,42.00,46,11,3,5,16,16.08,0.00,-5.05,10.20
95913,4.58,0.35,2730,0.00,1.20,0.00,1.0000,40.50,46,11,3,5,16,16.07,0.00,-5.07,9.80
95987,4.39,0.34,2736,0.00,1.19,0.00,1.0000,39.00,46,11,3,5,16,15.68,0.00,-5.07,9.80
95987,4.42,0.39,2744,0.00,1.14,0.00,1.0000,37.50,46,11,3,5,16,15.44,0.00,-5.07,9.80
96241,4.50,0.39,2756,0.00,1.08,0.00,1.0000,35.50,46,11,3,5,16,15.30,0.00,-5.07,9.80
96317,4.49,0.32,2715,0.00,0.86,0.00,1.0000,34.00,46,11,3,5,16,14.82,0.00,-5.07,9.80
96404,4.51,0.31,2680,0.00,0.85,0.00,1.0000,32.50,46,11,3,5,16,14.68,0.00,-5.05,9.41
96569,4.49,0.30,2722,0.00,0.84,0.00,1.0000,31.00,46,11,3,5,16,13.82,0.00,-5.07,9.02
96622,4.56,0.28,2739,0.00,0.84,0.00,1.0000,29.50,46,11,3,5,16,12.69,0.00,-5.07,8.63
96714,4.69,0.28,2696,0.00,0.83,0.00,1.0000,27.50,46,11,3,5,16,12.43,0.00,-5.05,8.63
96881,4.80,0.27,2689,0.00,0.83,0.00,1.0000,26.50,46,11,3,5,16,12.56,0.00,-5.07,8.63
96900,4.90,0.25,2716,0.00,0.83,0.00,1.0000,25.00,46,11,3,5,16,11.75,0.00,-5.09,7.84
96900,4.91,0.24,2702,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,11.50,0.00,-5.09,7.84
97072,4.84,0.24,2689,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,10.88,0.00,-5.07,7.45
97344,4.87,0.22,2678,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,10.25,0.00,-5.09,7.06
97344,4.98,0.21,2691,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,9.53,0.00,-5.09,7.06
97344,5.06,0.20,2684,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,9.07,0.00,-5.09,6.67
97613,5.19,0.20,2666,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.74,0.00,-5.09,6.67
97773,5.28,0.19,2658,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.44,0.00,-5.09,6.27
97953,5.36,0.19,2664,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.61,0.00,-5.09,6.27
98025,5.40,0.19,2660,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.19,0.00,-5.10,6.27
98025,5.44,0.19,2645,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.36,0.00,-5.09,6.27
98269,5.47,0.19,2635,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.27,0.00,-5.10,6.27
98421,5.46,0.20,2644,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.53,0.00,-5.10,6.27
98613,5.48,0.19,2640,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.74,0.00,-5.10,6.27
98734,5.49,0.19,2634,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.44,0.00,-5.10,6.27
98896,5.48,0.19,2614,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.40,0.00,-5.10,6.27
98947,5.46,0.19,2612,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.23,0.00,-5.10,6.27
98966,5.47,0.19,2618,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.49,0.00,-5.12,6.27
98966,5.46,0.19,2610,0.00,0.83,0.00,1.0000,24.50,46,11,3,5,16,8.23,0.00,-5.12,6.27
99246,5.47,0.23,2632,0.00,0.83,0.00,1.0000,30.00,46,11,3,5,16,8.53,0.00,-5.12,8.24
99302,5.29,0.31,2635,0.00,0.83,0.00,1.0000,35.50,46,11,3,5,16,11.25,0.00,-5.12,9.02
99323,5.18,0.32,2618,0.00,0.83,0.00,1.0000,41.50,46,11,3,5,16,13.88,0.00,-5.10,9.41
99323,5.04,0.33,2566,0.00,0.83,0.00,1.0000,43.00,46,11,3,5,16,13.88,0.00,-5.10,9.80
99474,4.98,0.34,2591,0.00,0.82,0.00,1.0000,43.00,46,11,3,5,16,14.48,0.00,-5.12,9.80
99663,4.94,0.35,2615,0.00,0.82,0.00,1.0000,43.50,46,11,3,5,16,14.61,0.00,-5.14,10.20
99756,4.88,0.39,2626,0.00,0.82,0.00,1.0000,44.50,46,11,3,5,16,15.58,0.00,-5.12,10.98
99950,4.70,0.40,2564,0.00,0.82,0.00,1.0000,44.00,46,11,3,5,16,17.19,0.00,-5.12,10.98
100014,4.38,0.40,2590,0.00,0.82,0.00,1.0000,44.50,46,11,3,5,16,17.41,0.00,-5.12,10.98
100066,4.36,0.41,2579,0.00,0.82,0.00,1.0000,44.50,46,11,3,5,16,17.04,0.00,-5.12,11.37
100107,4.18,0.47,2588,0.00,0.99,0.00,1.0000,44.50,46,11,3,5,16,17.67,0.00,-5.14,11.37
100107,4.22,0.41,2594,0.00,0.82,0.00,1.0000,44.50,46,11,3,5,16,17.19,0.00,-5.12,11.37
100296,4.15,0.41,2589,0.00,0.95,0.00,1.0000,44.50,46,11,3,5,16,17.63,0.00,-5.12,11.37
100486,4.16,0.42,2586,0.00,0.95,0.00,1.0000,44.50,46,11,3,5,16,17.44,0.00,-5.14,10.98
100670,4.16,0.41,2576,0.00,0.95,0.00,1.0000,44.50,46,11,3,5,16,17.92,0.00,-5.14,10.98
100819,4.16,0.42,2578,0.00,0.96,0.00,1.0000,44.50,46,11,3,5,16,17.69,0.00,-5.12,11.37
100951,4.11,0.43,2571,0.00,0.98,0.00,1.0000,44.50,46,11,3,5,16,18.69,0.00,-5.12,11.37
101045,4.10,0.43,2584,0.00,0.99,0.00,1.0000,44.50,46,11,3,5,16,18.21,0.00,-5.14,11.37
101045,4.06,0.42,2584,0.00,0.99,0.00,1.0000,44.50,46,11,3,5,16,18.17,0.00,-5.14,11.37
101045,4.08,0.43,2584,0.00,0.99,0.00,1.0000,44.50,46,11,3,5,16,18.21,0.00,-5.12,11.37
101045,4.03,0.42,2580,0.00,0.99,0.00,1.0000,44.50,46,11,3,5,16,18.69,0.00,-5.14,11.37
101281,3.97,0.41,2564,0.00,0.99,0.00,1.0000,44.50,46,11,3,5,16,17.98,0.00,-5.14,11.37
101350,3.98,0.43,2565,0.00,1.02,0.00,1.0000,44.50,46,11,3,5,16,18.19,0.00,-5.14,11.37
101663,3.94,0.43,2566,0.00,1.11,0.00,1.0000,44.50,46,11,3,5,16,18.46,0.00,-5.14,11.37
101685,3.98,0.44,2564,0.00,1.15,0.00,1.0000,44.50,46,11,3,5,16,18.63,0.00,-5.14,11.37
101918,3.94,0.44,2576,0.00,1.17,0.00,1.0000,44.50,46,11,3,5,16,18.95,0.00,-5.14,11.37
102058,3.94,0.44,2570,0.00,1.19,0.00,1.0000,44.50,46,11,3,5,16,19.02,0.00,-5.14,11.37
102223,3.91,0.43,2568,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,18.75,0.00,-5.14,11.37
102334,3.89,0.43,2570,0.00,1.21,0.00,1.0000,44.50,46,11,3,5,16,18.01,0.00,-5.14,11.37
102511,3.95,0.43,2560,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,18.36,0.00,-5.14,11.37
102625,3.94,0.48,2555,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,17.97,0.00,-5.14,11.37
102810,3.95,0.41,2553,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,17.74,0.00,-5.14,10.98
102873,3.96,0.43,2556,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,18.09,0.00,-5.14,11.37
102873,3.99,0.43,2565,0.00,1.21,0.00,1.0000,44.50,46,11,3,5,16,18.09,0.00,-5.14,11.37
102873,4.00,0.43,2562,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,18.09,0.00,-5.14,11.37
102873,3.98,0.43,2565,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,17.81,0.00,-5.14,11.37
102951,3.97,0.43,2560,0.00,1.21,0.00,1.0000,44.50,46,11,3,5,16,18.53,0.00,-5.14,11.37
103252,3.94,0.44,2561,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,18.56,0.00,-5.14,11.37
103319,3.93,0.43,2545,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,18.86,0.00,-5.14,11.37
103398,3.92,0.44,2541,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,18.19,0.00,-5.14,11.37
103436,3.91,0.48,2543,0.00,1.21,0.00,1.0000,44.50,46,11,3,5,16,18.43,0.00,-5.14,11.37
103557,3.94,0.43,2544,0.00,1.21,0.00,1.0000,44.50,46,11,3,5,16,18.52,0.00,-5.14,11.37
103726,3.91,0.42,2541,0.00,1.21,0.00,1.0000,44.50,46,11,3,5,16,18.31,0.00,-5.14,11.37
103905,3.92,0.44,2552,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,18.05,0.00,-5.14,11.37
104056,3.90,0.43,2553,0.00,1.21,0.00,1.0000,44.50,46,11,3,5,16,18.29,0.00,-5.16,11.37
104056,3.92,0.48,2546,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,18.42,0.00,-5.14,10.98
104056,3.95,0.42,2550,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,17.59,0.00,-5.14,10.98
104282,3.99,0.43,2548,0.00,1.22,0.00,1.0000,44.50,46,11,3,5,16,17.86,0.00,-5.16,10.98
104351,3.99,0.42,2535,0.00,1.21,0.00,1.0000,44.50,46,11,3,5,16,17.94,0.00,-5.16,10.98
104611,3.99,0.41,2537,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,18.17,0.00,-5.16,11.37
104679,3.97,0.41,2532,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,17.94,0.00,-5.16,11.37
104762,3.95,0.44,2528,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,18.18,0.00,-5.14,11.37
104823,3.90,0.43,2522,0.00,1.20,0.00,1.0000,44.50,46,11,3,5,16,18.21,0.00,-5.14,10.98
104888,3.95,0.41,2524,0.00,1.21,0.00,1.0000,44.00,46,11,3,5,16,17.02,0.00,-5.16,10.98
105053,4.02,0.40,2538,0.00,1.19,0.00,1.0000,44.00,46,11,3,5,16,18.09,0.00,-5.16,10.59
105053,4.03,0.43,2537,0.00,1.20,0.00,1.0000,44.00,46,11,3,5,16,17.86,0.00,-5.16,10.98
105053,4.03,0.43,2543,0.00,1.22,0.00,1.0000,44.00,46,11,3,5,16,17.47,0.00,-5.16,10.98
105249,3.99,0.37,2533,0.00,1.20,0.00,1.0000,44.00,46,11,3,5,16,16.36,0.00,-5.16,10.20
105545,4.31,0.35,2534,0.00,1.22,0.00,1.0000,43.50,46,11,3,5,16,15.46,0.00,-5.16,9.80
105622,4.43,0.34,2532,0.00,1.22,0.00,1.0000,43.50,46,11,3,5,16,14.89,0.00,-5.16,9.80
105645,4.57,0.34,2530,0.00,1.21,0.00,1.0000,43.50,46,11,3,5,16,15.00,0.00,-5.16,9.80
105645,4.64,0.35,2519,0.00,1.21,0.00,1.0000,43.00,46,11,3,5,16,13.86,0.00,-5.16,9.41
105645,4.67,0.33,2516,0.00,1.19,0.00,1.0000,43.00,46,11,3,5,16,14.04,0.00,-5.16,9.41
105929,4.74,0.34,2516,0.00,1.19,0.00,1.0000,43.00,46,11,3,5,16,14.21,0.00,-5.16,9.41
106020,4.78,0.33,2511,0.00,1.17,0.00,1.0000,43.00,46,11,3,5,16,14.15,0.00,-5.16,9.02
106020,4.86,0.33,2513,0.00,1.17,0.00,1.0000,43.00,46,11,3,5,16,14.05,0.00,-5.16,9.02
106329,4.91,0.31,2505,0.00,1.15,0.00,1.0000,41.50,46,11,3,5,16,13.49,0.00,-5.16,9.02
106420,4.91,0.31,2504,0.00,1.15,0.00,1.0000,40.00,46,11,3,5,16,12.86,0.00,-5.16,9.02
106440,4.92,0.30,2519,0.00,1.13,0.00,1.0000,38.50,46,11,3,5,16,12.55,0.00,-5.16,8.63
106459,4.87,0.29,2488,0.00,1.13,0.00,1.0000,37.00,46,11,3,5,16,12.82,0.00,-5.16,8.63
106564,4.85,0.28,2489,0.00,1.14,0.00,1.0000,35.50,46,11,3,5,16,11.97,0.00,-5.18,8.24
106823,4.93,0.26,2501,0.00,1.14,0.00,1.0000,34.00,46,11,3,5,16,11.54,0.00,-5.18,7.84
107078,5.09,0.25,2513,0.00,1.13,0.00,1.0000,33.00,46,11,3,5,16,10.69,0.00,-5.18,7.45
107168,5.25,0.22,2496,0.00,1.06,0.00,1.0000,31.50,46,11,3,5,16,10.15,0.00,-5.16,7.06
107258,5.57,0.21,2496,0.00,1.01,0.00,1.0000,27.50,46,11,3,5,16,8.32,0.00,-5.18,6.67
107258,5.49,0.21,2482,0.00,1.02,0.00,1.0000,29.00,46,11,3,5,16,9.23,0.00,-5.18,6.67
107258,5.38,0.23,2488,0.00,1.03,0.00,1.0000,30.00,46,11,3,5,16,9.07,0.00,-5.16,7.06
107567,5.68,0.21,2470,0.00,1.01,0.00,1.0000,26.50,46,11,3,5,16,8.66,0.00,-5.18,6.27
107781,5.73,0.20,2490,0.00,1.00,0.00,1.0000,25.00,46,11,3,5,16,8.49,0.00,-5.18,6.27
107866,5.73,0.20,2466,0.00,1.00,0.00,1.0000,24.00,46,11,3,5,16,8.10,0.00,-5.18,6.27
108128,5.74,0.20,2478,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.15,0.00,-5.18,5.88
108181,5.81,0.20,2456,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.06,0.00,-5.18,5.88
108264,5.78,0.20,2465,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.23,0.00,-5.18,5.88
108441,5.80,0.20,2450,0.00,0.83,0.00,1.0000,24.00,46,11,3,5,16,8.02,0.00,-5.20,5.88
108480,5.80,0.20,2453,0.00,0.83,0.00,1.0000,24.00,48,11,3,5,16,7.98,0.00,-5.20,5.88
108480,5.81,0.20,2427,0.00,0.83,0.00,1.0000,24.00,48,11,3,5,16,7.93,0.00,-5.20,6.27
108810,5.73,0.20,2443,0.00,0.83,0.00,1.0000,24.00,48,11,3,5,16,8.10,0.00,-5.20,6.27
108951,5.61,0.20,2413,0.00,0.83,0.00,1.0000,24.00,48,11,3,5,16,7.93,0.00,-5.22,6.27
109068,5.52,0.20,2433,0.00,0.83,0.00,1.0000,24.00,48,11,3,5,16,8.15,0.00,-5.20,6.27
109156,5.50,0.20,2406,0.00,0.83,0.00,1.0000,24.00,48,11,3,5,16,8.15,0.00,-5.22,5.88
109156,5.46,0.20,2403,0.00,0.83,0.00,1.0000,24.00,48,11,3,5,16,8.10,0.00,-5.20,5.88
109156,5.43,0.20,2407,0.00,0.83,0.00,1.0000,28.00,48,11,3,5,16,7.93,0.00,-5.22,6.67
109418,5.43,0.26,2416,0.00,0.83,0.00,1.0000,33.00,48,11,3,5,16,8.71,0.00,-5.22,8.24
109442,5.27,0.32,2420,0.00,0.83,0.00,1.0000,38.00,48,11,3,5,16,11.38,0.00,-5.22,9.02
109515,5.08,0.33,2411,0.00,0.82,0.00,1.0000,41.50,48,11,3,5,16,13.09,0.00,-5.20,9.02
109740,4.96,0.35,2376,0.00,0.82,0.00,1.0000,41.50,48,11,3,5,16,13.49,0.00,-5.22,9.41
109792,4.87,0.34,2397,0.00,0.82,0.00,1.0000,42.00,48,11,3,5,16,13.75,0.00,-5.22,9.41
109886,4.82,0.34,2399,0.00,0.82,0.00,1.0000,42.00,48,11,3,5,16,13.55,0.00,-5.20,9.41
110050,4.80,0.35,2390,0.00,0.82,0.00,1.0000,42.00,48,11,3,5,16,13.42,0.00,-5.22,9.41
110069,4.77,0.35,2401,0.00,0.82,0.00,1.0000,42.00,48,11,3,5,16,13.29,0.00,-5.20,9.41
110069,4.76,0.33,2384,0.00,0.82,0.00,1.0000,41.50,48,11,3,5,16,13.49,0.00,-5.22,9.02
110069,4.81,0.32,2376,0.00,0.99,0.00,1.0000,41.50,48,11,3,5,16,13.09,0.00,-5.22,9.02
110162,4.88,0.32,2380,0.00,0.95,0.00,1.0000,41.50,48,11,3,5,16,12.68,0.00,-5.22,8.63
110257,4.96,0.32,2369,0.00,0.95,0.00,1.0000,40.00,48,11,3,5,16,12.73,0.00,-5.22,8.63
110257,4.93,0.33,2371,0.00,0.95,0.00,1.0000,41.00,48,11,3,5,16,12.51,0.00,-5.22,8.63
110423,5.03,0.31,2366,0.00,0.95,0.00,1.0000,38.50,48,11,3,5,16,12.37,0.00,-5.20,8.63
110751,4.95,0.30,2381,0.00,0.95,0.00,1.0000,37.00,48,11,3,5,16,11.95,0.00,-5.20,8.24
110818,4.91,0.29,2345,0.00,0.95,0.00,1.0000,36.00,48,11,3,5,16,11.91,0.00,-5.20,8.24
110818,4.95,0.28,2348,0.00,0.96,0.00,1.0000,34.50,48,11,3,5,16,11.70,0.00,-5.20,7.45
110818,5.04,0.21,2369,0.00,0.97,0.00,1.0000,33.00,48,11,3,5,16,9.89,0.00,-5.20,7.06
111059,5.21,0.23,2354,0.00,0.98,0.00,1.0000,31.50,48,11,3,5,16,8.61,0.00,-5.20,7.06
111151,5.36,0.23,2344,0.00,0.99,0.00,1.0000,30.50,48,11,3,5,16,9.07,0.00,-5.20,7.06
111151,5.42,0.23,2349,0.00,0.99,0.00,1.0000,29.50,48,11,3,5,16,8.97,0.00,-5.20,7.06
111482,5.43,0.22,2356,0.00,0.99,0.00,1.0000,28.00,48,11,3,5,16,8.97,0.00,-5.20,7.06
111549,5.47,0.25,2343,0.00,0.99,0.00,1.0000,27.00,48,11,3,6,16,9.23,0.00,-5.20,7.06
111549,5.46,0.25,2350,0.00,0.99,0.00,1.0000,25.50,48,11,3,6,16,9.64,0.00,-5.20,7.06
111853,5.45,0.23,2332,0.00,0.99,0.00,1.0000,24.50,48,11,3,6,16,9.38,0.00,-5.18,6.67
111967,5.49,0.21,2321,0.00,0.99,0.00,1.0000,24.00,48,11,3,6,16,8.78,0.00,-5.20,6.67
112206,5.54,0.22,2318,0.00,0.99,0.00,1.0000,24.00,48,11,3,6,16,8.27,0.00,-5.18,6.67
112271,5.58,0.22,2324,0.00,0.99,0.00,1.0000,24.00,48,11,3,6,16,8.70,0.00,-5.18,6.67
112584,5.58,0.22,2321,0.00,0.99,0.00,1.0000,24.00,48,11,3,6,16,8.57,0.00,-5.18,6.67
112624,5.60,0.22,2309,0.00,0.99,0.00,1.0000,24.00,48,11,3,6,16,8.83,0.00,-5.18,6.67
112624,5.61,0.22,2303,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.53,0.00,-5.18,6.67
112624,5.62,0.23,2287,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.53,0.00,-5.18,6.67
112934,5.51,0.22,2285,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.83,0.00,-5.16,6.67
113045,5.38,0.23,2286,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.32,0.00,-5.18,6.67
113045,5.32,0.23,2288,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.40,0.00,-5.16,6.67
113138,5.29,0.23,2266,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.92,0.00,-5.16,6.67
113351,5.26,0.23,2266,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.36,0.00,-5.16,6.67
113351,5.23,0.23,2264,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.61,0.00,-5.16,6.67
113351,5.26,0.23,2266,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.44,0.00,-5.14,6.27
113664,5.26,0.23,2233,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.70,0.00,-5.14,6.27
113664,5.27,0.23,2244,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.44,0.00,-5.14,6.27
113664,5.26,0.23,2236,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.88,0.00,-5.14,6.27
113682,5.26,0.23,2245,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,8.57,0.00,-5.16,6.27
