Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
23952,-0.47,2.19,5786,0.00,0.81,-2.75,1.0000,23.00,162,3,1,0,17,209.17,40.78,11.08,100.00
24163,-0.75,2.14,5918,0.00,0.81,-2.75,1.0000,24.00,162,3,1,0,17,210.00,39.22,10.65,100.00
24256,-0.81,2.09,6044,0.00,0.81,-2.75,1.0000,25.00,160,3,1,0,17,211.26,38.43,10.25,100.00
24256,-2.80,2.05,6164,0.00,0.81,-2.75,1.0000,26.00,160,3,1,0,17,212.12,24.71,9.88,61.96
24490,-14.80,0.56,6332,0.00,1.09,-2.75,1.0000,33.00,160,3,1,0,17,92.30,0.00,7.73,16.08
24584,2.83,0.07,6333,0.00,1.14,0.00,1.0000,46.50,158,3,1,0,17,11.75,0.00,-4.60,10.98
24584,5.03,0.05,6093,0.00,0.97,0.00,1.0000,45.50,158,3,1,0,17,5.75,0.00,-4.81,10.59
24795,5.38,0.47,6044,0.00,0.96,0.00,1.0000,49.50,158,3,1,0,17,30.11,0.00,-4.93,29.80
24866,14.95,1.32,5622,0.00,0.61,0.00,1.0000,42.50,158,3,1,0,17,118.59,43.92,-5.12,100.00
25077,11.04,1.75,4180,0.00,0.87,0.00,1.0000,26.50,156,4,1,0,17,121.12,54.51,12.92,100.00
25099,11.43,1.56,4916,0.00,0.93,0.00,1.0000,36.50,158,3,1,0,17,125.34,50.20,10.23,100.00
25170,10.27,1.63,3866,-1.41,0.89,0.00,1.0000,25.50,156,4,1,0,17,107.23,55.69,14.02,100.00
25405,8.40,1.72,4365,-1.41,0.87,0.00,1.0000,26.00,156,4,1,0,17,121.96,55.29,14.93,100.00
25451,7.69,1.94,4308,-1.41,0.86,0.00,1.0000,26.00,156,4,1,0,17,134.99,56.08,14.93,100.00
25475,6.53,1.98,4191,-1.41,0.84,0.00,1.0000,24.00,156,4,1,0,17,138.32,55.69,14.93,100.00
25662,5.49,2.00,4457,-1.41,0.82,0.00,1.0000,22.50,156,4,1,0,17,150.91,55.69,14.93,100.00
25662,4.45,2.19,4512,-1.41,0.81,0.00,1.0000,22.50,156,4,1,0,17,162.47,55.69,14.93,100.00
25827,3.41,2.26,4435,-1.41,0.80,0.00,1.0000,20.50,154,4,1,0,17,170.18,55.69,14.60,100.00
26038,1.85,2.34,4722,-1.41,0.79,0.00,1.0000,21.00,154,4,1,0,17,180.15,55.69,14.64,100.00
26108,0.60,2.38,4763,-1.41,0.79,0.00,1.0000,20.50,154,4,1,0,17,187.29,55.29,14.70,100.00
26131,-0.02,2.38,4740,-1.41,0.79,0.00,1.0000,18.00,154,4,1,0,17,189.92,52.94,14.08,100.00
26342,-0.39,2.33,4892,-1.41,0.79,0.00,1.0000,19.00,153,4,1,0,17,192.69,51.76,14.10,100.00
26413,-0.73,2.35,4969,-1.41,0.79,0.00,1.0000,17.00,153,4,1,0,17,196.31,48.24,13.98,100.00
26600,-0.85,2.32,5226,-1.41,0.80,-2.75,1.0000,19.50,151,4,1,0,17,199.92,44.71,13.25,100.00
26600,-0.87,2.38,4941,-1.41,0.79,-2.75,1.0000,17.00,153,4,1,0,17,197.91,45.49,13.52,100.00
26717,-0.76,2.33,5255,-1.05,0.80,-2.75,1.0000,20.00,151,4,1,0,17,202.34,43.53,13.17,100.00
26928,-11.73,2.27,5292,-1.05,0.80,-2.75,1.0000,20.00,151,4,1,0,17,202.34,42.35,12.92,70.59
26952,-14.83,0.92,5348,-1.05,1.06,-2.75,1.0000,21.50,151,4,1,0,18,104.68,0.00,12.47,23.92
26998,-5.08,0.51,5217,-0.35,1.24,-2.75,1.0000,38.50,149,4,1,0,18,48.16,0.00,-5.82,18.82
27209,0.07,0.33,5277,0.00,0.94,0.00,1.0000,45.50,149,4,1,0,18,31.88,0.00,-5.94,16.08
27302,2.23,0.12,5252,0.00,1.23,0.00,1.0000,44.00,149,4,1,0,18,14.08,0.00,-5.98,10.98
27302,4.29,0.11,5246,0.00,1.19,0.00,1.0000,42.00,149,4,1,0,18,9.59,0.00,-5.88,10.59
27538,4.98,0.13,5180,0.00,0.96,0.00,1.0000,40.00,149,4,1,0,18,10.52,0.00,-5.92,10.59
27608,4.86,0.15,5118,0.00,0.95,0.00,1.0000,38.50,147,4,1,0,18,12.76,0.00,-5.98,10.59
27819,4.65,0.17,4945,0.00,0.95,0.00,1.0000,36.50,147,4,1,0,18,14.02,0.00,-6.03,10.59
27889,4.50,0.18,4862,0.00,0.95,0.00,1.0000,34.50,147,4,1,0,18,14.48,0.00,-6.05,10.59
27889,4.49,0.19,4694,0.00,0.95,0.00,1.0000,33.00,147,4,1,0,18,15.16,0.00,-6.09,10.59
28100,4.37,0.20,4601,0.00,0.80,0.00,1.0000,31.00,147,4,1,0,18,14.82,0.00,-6.15,10.59
28170,4.56,0.19,4448,0.00,0.80,0.00,1.0000,29.00,147,4,1,0,18,14.28,0.00,-6.03,10.20
28358,4.61,0.18,4390,0.00,0.80,0.00,1.0000,27.00,147,4,1,0,18,13.42,0.00,-5.94,9.80
28428,4.84,0.19,4277,0.00,0.80,0.00,1.0000,25.50,147,4,1,0,18,13.16,0.00,-5.82,9.80
28428,5.37,0.19,4058,0.00,0.81,0.00,1.0000,24.00,147,4,1,0,18,12.96,0.00,-5.82,9.80
31240,5.37,0.19,4058,0.00,0.81,0.00,1.0000,24.00,147,4,1,0,18,12.96,0.00,-5.82,9.80
